Interests,Budget_Range,Travel_Type,Duration,Accommodation_Preference,Preferred_Locations,Activities
"Culture, Wildlife",High,Solo,Two Weeks,Eco-friendly,"Anuradhapura, Wilpattu","Week 01 - Visit Sri Maha Bodhi Tree, Explore Ruwanwelisaya Stupa, Walk Around Jetavanaramaya Monastery, Visit Isurumuniya Temple, Week 02 - Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching"
"Culture, Wildlife",Medium,Group,Two Weeks,Budget,"Anuradhapura, Wilpattu","Week 01 - Visit Sri Maha Bodhi Tree, Explore Ruwanwelisaya Stupa, Walk Around Jetavanaramaya Monastery, Visit Isurumuniya Temple, Week 02 - Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching"
"Culture, Wildlife",Low,Group,Two Weeks,Budget,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",High,Group,Two Weeks,Budget,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",Medium,Family,Two Weeks,Budget,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",Low,Family,Two Weeks,Budget,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",High,Family,Two Weeks,Budget,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",Medium,Solo,Two Weeks,Budget,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",Low,Solo,Two Weeks,Budget,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",High,Solo,Two Weeks,Budget,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",Medium,Group,Two Weeks,Luxury,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",Low,Group,Two Weeks,Luxury,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",High,Group,Two Weeks,Luxury,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",Medium,Family,Two Weeks,Luxury,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",Low,Family,Two Weeks,Luxury,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",High,Family,Two Weeks,Luxury,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",Medium,Solo,Two Weeks,Luxury,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",Low,Solo,Two Weeks,Luxury,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",High,Solo,Two Weeks,Luxury,"Ratnapura, Koggala ,Yala","Week 01 -  Visit a Gem Mine, Explore the National Museum of Ratnapura, Visit Saman Devalaya Temple, Join a Gem Cutting & Polishing Workshop, Week 02 - Visit the Martin Wickramasinghe Folk Museum, See Traditional Stilt Fishermen, Explore a Cinnamon Plantation, Explore Richmond Castle, Experience Traditional Basket Weaving,  Yala National Park Safari, Night Safari in Yala Buffer Zone"
"Culture, Wildlife",Medium,Group,Three Weeks,Eco-friendly,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Low,Group,Three Weeks,Eco-friendly,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",High,Group,Three Weeks,Eco-friendly,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Medium,Family,Three Weeks,Eco-friendly,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Low,Family,Three Weeks,Eco-friendly,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",High,Family,Three Weeks,Eco-friendly,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Medium,Solo,Three Weeks,Eco-friendly,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Low,Solo,Three Weeks,Eco-friendly,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",High,Solo,Three Weeks,Eco-friendly,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Medium,Group,Three Weeks,Budget,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Low,Group,Three Weeks,Budget,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",High,Group,Three Weeks,Budget,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Medium,Family,Three Weeks,Budget,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Low,Family,Three Weeks,Budget,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",High,Family,Three Weeks,Budget,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Medium,Solo,Three Weeks,Budget,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Low,Solo,Three Weeks,Budget,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",High,Solo,Three Weeks,Budget,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
"Culture, Wildlife",Medium,Group,Three Weeks,Luxury,"Jaffna, Wilpattu, Sinharaja, Trincomalee","Week 01 -  Visit Nallur Kandaswamy Temple, Explore Jaffna Library, Wilpattu National Park Jeep Safari, Visit Villu Wetlands, Sloth Bear Spotting, Butterfly Watching, Week 02 - Guided Rainforest Trekking, Bird Watching Tours, Reptile & Amphibian Watching, Night Walk in the Rainforest, Week 03 - Visit Koneswaram Temple, Explore Fort Frederick, Walk Through the Trincomalee War Cemetery, Visit Nallur Kandaswamy Temple, Explore Jaffna Library"
